,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist
71,Majestic,Rasputin,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,audio_features,0b18g3G5spr4ZCkz7Y6Q0Q,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/tracks/0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/audio-analysis/0b18g3G5spr4ZCkz7Y6Q0Q,186210,4,terry
72,Hot Chocolate,You Sexy Thing,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,audio_features,714hERk9U1W8FMYkoC83CO,spotify:track:714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,244920,4,terry
73,KC & The Sunshine Band,Please Don't Go,0.445,0.75,6,-7.159,1,0.035,0.00805,0,0.0358,0.466,95.957,audio_features,4zoZQvmST8gliv9S9L8lUw,spotify:track:4zoZQvmST8gliv9S9L8lUw,https://api.spotify.com/v1/tracks/4zoZQvmST8gliv9S9L8lUw,https://api.spotify.com/v1/audio-analysis/4zoZQvmST8gliv9S9L8lUw,230440,4,terry
74,Bruce Springsteen,I'm On Fire,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,audio_features,3PzsbWSQdLCKDLxn7YZfkM,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/tracks/3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/audio-analysis/3PzsbWSQdLCKDLxn7YZfkM,155880,4,terry
75,The Human League,Don't You Want Me,0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,audio_features,3L7RtEcu1Hw3OXrpnthngx,spotify:track:3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx,236920,4,terry
76,Simple Minds,Belfast Child - Remastered 2002,0.163,0.51,7,-8.414,1,0.0415,0.341,0.0638,0.0945,0.325,162.086,audio_features,3fKDSSIgOngs8YYzFJO6eD,spotify:track:3fKDSSIgOngs8YYzFJO6eD,https://api.spotify.com/v1/tracks/3fKDSSIgOngs8YYzFJO6eD,https://api.spotify.com/v1/audio-analysis/3fKDSSIgOngs8YYzFJO6eD,402173,4,terry
77,Eurythmics,Thorn In My Side,0.702,0.638,7,-11.171,1,0.0307,0.0752,7.3e-05,0.0783,0.789,122.218,audio_features,69RRNcyev0eWJsPwssCFFK,spotify:track:69RRNcyev0eWJsPwssCFFK,https://api.spotify.com/v1/tracks/69RRNcyev0eWJsPwssCFFK,https://api.spotify.com/v1/audio-analysis/69RRNcyev0eWJsPwssCFFK,253160,4,terry
78,The Who,Behind Blue Eyes,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,audio_features,0cKk8BKEi7zXbdrYdyqBP5,spotify:track:0cKk8BKEi7zXbdrYdyqBP5,https://api.spotify.com/v1/tracks/0cKk8BKEi7zXbdrYdyqBP5,https://api.spotify.com/v1/audio-analysis/0cKk8BKEi7zXbdrYdyqBP5,221427,4,terry
79,KISS,Rock And Roll All Nite,0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,audio_features,6KTv0Z8BmVqM7DPxbGzpVC,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4,terry
80,Suzi Quatro,She's in Love with You - 2017 Remaster,0.657,0.857,11,-7.02,1,0.0456,0.0716,1.52e-05,0.0774,0.624,125.858,audio_features,045XVlFh8JdF93BYLOlLD8,spotify:track:045XVlFh8JdF93BYLOlLD8,https://api.spotify.com/v1/tracks/045XVlFh8JdF93BYLOlLD8,https://api.spotify.com/v1/audio-analysis/045XVlFh8JdF93BYLOlLD8,212987,4,terry
81,Suzi Quatro,Devil Gate Drive,0.568,0.94,2,-6.089,1,0.203,0.0251,3.77e-05,0.177,0.35,135.541,audio_features,2IvYUTsRCivlheereaqACw,spotify:track:2IvYUTsRCivlheereaqACw,https://api.spotify.com/v1/tracks/2IvYUTsRCivlheereaqACw,https://api.spotify.com/v1/audio-analysis/2IvYUTsRCivlheereaqACw,227853,4,terry
82,The Cranberries,Zombie,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440,4,terry
83,Bruce Springsteen,Dancing In the Dark,0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4,terry
84,P!nk,Try,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,audio_features,1jF7IL57ayN4Ity3jQqGu0,spotify:track:1jF7IL57ayN4Ity3jQqGu0,https://api.spotify.com/v1/tracks/1jF7IL57ayN4Ity3jQqGu0,https://api.spotify.com/v1/audio-analysis/1jF7IL57ayN4Ity3jQqGu0,247907,4,terry
85,Katy Perry,Hot N Cold,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0,0.0688,0.861,132.032,audio_features,1ulXmqjktxSdrdT1bzc69H,spotify:track:1ulXmqjktxSdrdT1bzc69H,https://api.spotify.com/v1/tracks/1ulXmqjktxSdrdT1bzc69H,https://api.spotify.com/v1/audio-analysis/1ulXmqjktxSdrdT1bzc69H,220227,4,terry
86,Katy Perry,The One That Got Away,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,audio_features,4uQY80TKE1u4ZQZQKHzVEi,spotify:track:4uQY80TKE1u4ZQZQKHzVEi,https://api.spotify.com/v1/tracks/4uQY80TKE1u4ZQZQKHzVEi,https://api.spotify.com/v1/audio-analysis/4uQY80TKE1u4ZQZQKHzVEi,227333,4,terry
87,Johnny Cash,Hurt,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4,terry
88,Johnny Cash,Ring of Fire,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4,terry
89,Lady Gaga,Born This Way,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,audio_features,30XU4suKzCeoCK9YFzdufg,spotify:track:30XU4suKzCeoCK9YFzdufg,https://api.spotify.com/v1/tracks/30XU4suKzCeoCK9YFzdufg,https://api.spotify.com/v1/audio-analysis/30XU4suKzCeoCK9YFzdufg,260253,4,terry
90,Madonna,Ray of Light,0.561,0.909,3,-7.878,1,0.0312,0.00118,0.46,0.0713,0.71,127.172,audio_features,4Fpsa3pYc3gozrxHRRPvR6,spotify:track:4Fpsa3pYc3gozrxHRRPvR6,https://api.spotify.com/v1/tracks/4Fpsa3pYc3gozrxHRRPvR6,https://api.spotify.com/v1/audio-analysis/4Fpsa3pYc3gozrxHRRPvR6,320693,4,terry
91,Taylor Swift,Lover,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4,terry
92,Squeeze,Cool For Cats,0.792,0.747,0,-15.366,1,0.149,0.202,0.00429,0.221,0.968,144.15,audio_features,7sPEGLqEhyHDLGrz4EeLm2,spotify:track:7sPEGLqEhyHDLGrz4EeLm2,https://api.spotify.com/v1/tracks/7sPEGLqEhyHDLGrz4EeLm2,https://api.spotify.com/v1/audio-analysis/7sPEGLqEhyHDLGrz4EeLm2,219827,4,terry
93,The Stranglers,Skin Deep,0.638,0.814,9,-8.802,1,0.0312,0.149,0.76,0.12,0.773,128.723,audio_features,1AvExk0siZqO5zIUYYzYX3,spotify:track:1AvExk0siZqO5zIUYYzYX3,https://api.spotify.com/v1/tracks/1AvExk0siZqO5zIUYYzYX3,https://api.spotify.com/v1/audio-analysis/1AvExk0siZqO5zIUYYzYX3,233187,4,terry
94,Slade,Cum on Feel the Noize,0.398,0.86,7,-4.574,1,0.0663,0.00155,0.683,0.154,0.564,138.09,audio_features,1agVrzicFWExgEiAtk8lmr,spotify:track:1agVrzicFWExgEiAtk8lmr,https://api.spotify.com/v1/tracks/1agVrzicFWExgEiAtk8lmr,https://api.spotify.com/v1/audio-analysis/1agVrzicFWExgEiAtk8lmr,264880,4,terry
95,Phil Collins,In The Air Tonight - 2015 Remastered,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4,terry
96,AC/DC,Dirty Deeds Done Dirt Cheap,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,2d4e45fmUnguxh6yqC7gNT,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4,terry
97,Mi-Sex,People,0.552,0.787,0,-12.136,1,0.0516,0.0144,0.00345,0.142,0.55,139.461,audio_features,51orc3R67R685PCY3lPeCg,spotify:track:51orc3R67R685PCY3lPeCg,https://api.spotify.com/v1/tracks/51orc3R67R685PCY3lPeCg,https://api.spotify.com/v1/audio-analysis/51orc3R67R685PCY3lPeCg,232533,4,terry
98,The Radiators,Hit and Run,0.841,0.386,4,-14.467,1,0.0513,0.133,2.34e-05,0.0873,0.61,101.993,audio_features,3aNmPm811UKjpnmsJeVtYl,spotify:track:3aNmPm811UKjpnmsJeVtYl,https://api.spotify.com/v1/tracks/3aNmPm811UKjpnmsJeVtYl,https://api.spotify.com/v1/audio-analysis/3aNmPm811UKjpnmsJeVtYl,258973,4,terry
99,David Bowie,Rebel Rebel - 2016 Remaster,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,audio_features,2EC9IJj7g0mN1Q5VrZkiYY,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,274747,4,terry
0,Måneskin,Beggin',0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4,abdul
1,Tayc,N'y pense plus,0.556,0.633,2,-7.381,0,0.27,0.444,0,0.0744,0.45,93.329,audio_features,5KCH6zWcx5qUYbmp0uaaE7,spotify:track:5KCH6zWcx5qUYbmp0uaaE7,https://api.spotify.com/v1/tracks/5KCH6zWcx5qUYbmp0uaaE7,https://api.spotify.com/v1/audio-analysis/5KCH6zWcx5qUYbmp0uaaE7,212007,4,abdul
2,Pop Smoke,Armed N Dangerous - Charlie Sloth Freestyle,0.754,0.724,8,-7.282,0,0.103,0.539,0.0326,0.112,0.655,143.548,audio_features,18bum1uNxoHQ8WwbOlMY9Z,spotify:track:18bum1uNxoHQ8WwbOlMY9Z,https://api.spotify.com/v1/tracks/18bum1uNxoHQ8WwbOlMY9Z,https://api.spotify.com/v1/audio-analysis/18bum1uNxoHQ8WwbOlMY9Z,146720,4,abdul
3,Pop Smoke,Element,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,audio_features,57BGVV6wcyhbn3hsjlqEZB,spotify:track:57BGVV6wcyhbn3hsjlqEZB,https://api.spotify.com/v1/tracks/57BGVV6wcyhbn3hsjlqEZB,https://api.spotify.com/v1/audio-analysis/57BGVV6wcyhbn3hsjlqEZB,135747,5,abdul
4,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),0.835,0.699,8,-5.405,0,0.277,0.00671,0,0.195,0.547,154.981,audio_features,4jVBIpuOiMj1crqd8LoCrJ,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/tracks/4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/audio-analysis/4jVBIpuOiMj1crqd8LoCrJ,202795,4,abdul
5,Joe,Ride wit U (feat. G-Unit),0.796,0.604,2,-5.376,0,0.0702,0.0212,0,0.0439,0.722,101.981,audio_features,28DDh8OK8Ls6dWEwz1Tm1A,spotify:track:28DDh8OK8Ls6dWEwz1Tm1A,https://api.spotify.com/v1/tracks/28DDh8OK8Ls6dWEwz1Tm1A,https://api.spotify.com/v1/audio-analysis/28DDh8OK8Ls6dWEwz1Tm1A,251880,4,abdul
6,Headie One,Princess Cuts (feat. Young T & Bugsey),0.576,0.597,1,-6.659,0,0.318,0.196,0,0.049,0.885,101.174,audio_features,63Sb1AMnhb37DR59uXZdQd,spotify:track:63Sb1AMnhb37DR59uXZdQd,https://api.spotify.com/v1/tracks/63Sb1AMnhb37DR59uXZdQd,https://api.spotify.com/v1/audio-analysis/63Sb1AMnhb37DR59uXZdQd,185080,4,abdul
7,Bow Wow,Ain't Thinkin' 'Bout You,0.54,0.617,1,-5.534,1,0.125,0.0113,0,0.088,0.127,116.635,audio_features,4GtvQ52U6f9LGkwjAqL60e,spotify:track:4GtvQ52U6f9LGkwjAqL60e,https://api.spotify.com/v1/tracks/4GtvQ52U6f9LGkwjAqL60e,https://api.spotify.com/v1/audio-analysis/4GtvQ52U6f9LGkwjAqL60e,230907,5,abdul
8,50 Cent,Hustler's Ambition,0.627,0.675,7,-8.299,1,0.284,0.265,0,0.309,0.662,87.93,audio_features,0dZlON0G0od05O549PikZU,spotify:track:0dZlON0G0od05O549PikZU,https://api.spotify.com/v1/tracks/0dZlON0G0od05O549PikZU,https://api.spotify.com/v1/audio-analysis/0dZlON0G0od05O549PikZU,237347,4,abdul
9,Swedish House Mafia,Moth To A Flame (with The Weeknd),0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,audio_features,7kfOEMJBJwdCYqyJeEnNhr,spotify:track:7kfOEMJBJwdCYqyJeEnNhr,https://api.spotify.com/v1/tracks/7kfOEMJBJwdCYqyJeEnNhr,https://api.spotify.com/v1/audio-analysis/7kfOEMJBJwdCYqyJeEnNhr,234000,4,abdul
10,Trey Songz,All We Do,0.673,0.492,1,-8.777,0,0.0543,0.315,0,0.131,0.336,116.913,audio_features,2yZKtBfdFdvcfjtAbSIsRb,spotify:track:2yZKtBfdFdvcfjtAbSIsRb,https://api.spotify.com/v1/tracks/2yZKtBfdFdvcfjtAbSIsRb,https://api.spotify.com/v1/audio-analysis/2yZKtBfdFdvcfjtAbSIsRb,267840,4,abdul
11,Lionel Richie,All Night Long (All Night) - Single Version,0.748,0.603,1,-12.044,1,0.043,0.15,0.000261,0.0269,0.827,108.831,audio_features,4czNORk5MjW5WOn98bki32,spotify:track:4czNORk5MjW5WOn98bki32,https://api.spotify.com/v1/tracks/4czNORk5MjW5WOn98bki32,https://api.spotify.com/v1/audio-analysis/4czNORk5MjW5WOn98bki32,258667,4,abdul
12,Chance the Rapper,All Night (feat. Knox Fortune),0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,audio_features,60xaS8mYBKUW4VQQ666N0T,spotify:track:60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T,141542,4,abdul
13,R. Kelly,Your Body's Callin',0.658,0.55,9,-6.705,1,0.0302,0.457,0.000728,0.114,0.727,168.289,audio_features,4iXZFxEUzTTLMLE5jCyKEb,spotify:track:4iXZFxEUzTTLMLE5jCyKEb,https://api.spotify.com/v1/tracks/4iXZFxEUzTTLMLE5jCyKEb,https://api.spotify.com/v1/audio-analysis/4iXZFxEUzTTLMLE5jCyKEb,277493,4,abdul
14,Travis Scott,Pray 4 Love (feat. The Weeknd),0.629,0.578,1,-4.704,1,0.0428,0.2,0,0.151,0.211,79.94,audio_features,2dJ4rGtsOHOgvTQawsCRtg,spotify:track:2dJ4rGtsOHOgvTQawsCRtg,https://api.spotify.com/v1/tracks/2dJ4rGtsOHOgvTQawsCRtg,https://api.spotify.com/v1/audio-analysis/2dJ4rGtsOHOgvTQawsCRtg,307000,4,abdul
15,Michael Jackson,Don't Stop 'Til You Get Enough,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,audio_features,46eu3SBuFCXWsPT39Yg3tJ,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,365467,4,abdul
16,Marvin Gaye,Sexual Healing,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600,4,abdul
17,Shaggy,It Wasn't Me,0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.313,0.654,94.759,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4,abdul
18,Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,audio_features,2mKouqwAIdQnMP43zxR89r,spotify:track:2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093,4,abdul
19,Marvin Gaye,Let's Get It On,0.539,0.599,3,-10.638,1,0.0483,0.0375,0,0.0754,0.636,167.7,audio_features,39l1UORIhuHvUWfxG53tRZ,spotify:track:39l1UORIhuHvUWfxG53tRZ,https://api.spotify.com/v1/tracks/39l1UORIhuHvUWfxG53tRZ,https://api.spotify.com/v1/audio-analysis/39l1UORIhuHvUWfxG53tRZ,290933,4,abdul
20,Central Cee,Retail Therapy,0.809,0.699,0,-5.108,0,0.151,0.425,0,0.157,0.724,144.998,audio_features,12auvGedCkbd6jiuspZXWS,spotify:track:12auvGedCkbd6jiuspZXWS,https://api.spotify.com/v1/tracks/12auvGedCkbd6jiuspZXWS,https://api.spotify.com/v1/audio-analysis/12auvGedCkbd6jiuspZXWS,175128,4,abdul
21,The Weeknd,Out of Time,0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,audio_features,2SLwbpExuoBDZBpjfefCtV,spotify:track:2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/tracks/2SLwbpExuoBDZBpjfefCtV,https://api.spotify.com/v1/audio-analysis/2SLwbpExuoBDZBpjfefCtV,214194,4,abdul
22,Usher,You Make Me Wanna...,0.761,0.639,5,-7.577,0,0.0539,0.0359,0,0.0945,0.922,164.088,audio_features,47TqCCnEliDp8NRDyIQoQq,spotify:track:47TqCCnEliDp8NRDyIQoQq,https://api.spotify.com/v1/tracks/47TqCCnEliDp8NRDyIQoQq,https://api.spotify.com/v1/audio-analysis/47TqCCnEliDp8NRDyIQoQq,219120,4,abdul
23,Joe,Stutter,0.615,0.535,9,-7.99,0,0.0502,0.152,0,0.095,0.611,87.042,audio_features,5Ie2Ef5DBx9QZbXRAbIbk9,spotify:track:5Ie2Ef5DBx9QZbXRAbIbk9,https://api.spotify.com/v1/tracks/5Ie2Ef5DBx9QZbXRAbIbk9,https://api.spotify.com/v1/audio-analysis/5Ie2Ef5DBx9QZbXRAbIbk9,232200,4,abdul
24,Joe,Get Crunk Tonight,0.742,0.511,10,-4.414,0,0.119,0.00568,4.2e-05,0.0659,0.62,87.99,audio_features,3nHvZ46gynk2lq3VgUXfKJ,spotify:track:3nHvZ46gynk2lq3VgUXfKJ,https://api.spotify.com/v1/tracks/3nHvZ46gynk2lq3VgUXfKJ,https://api.spotify.com/v1/audio-analysis/3nHvZ46gynk2lq3VgUXfKJ,257200,4,abdul
25,Joe,Table For Two,0.707,0.612,0,-3.858,0,0.0593,0.0158,1.91e-05,0.117,0.834,75.926,audio_features,2I7DGx5iBP5B11cEeDbz4u,spotify:track:2I7DGx5iBP5B11cEeDbz4u,https://api.spotify.com/v1/tracks/2I7DGx5iBP5B11cEeDbz4u,https://api.spotify.com/v1/audio-analysis/2I7DGx5iBP5B11cEeDbz4u,329267,4,abdul
26,Swedish House Mafia,Moth To A Flame (with The Weeknd),0.553,0.659,8,-7.295,1,0.0391,0.0027,0,0.105,0.105,120.146,audio_features,0VO8gYVDSwM1Qdd2GsMoYK,spotify:track:0VO8gYVDSwM1Qdd2GsMoYK,https://api.spotify.com/v1/tracks/0VO8gYVDSwM1Qdd2GsMoYK,https://api.spotify.com/v1/audio-analysis/0VO8gYVDSwM1Qdd2GsMoYK,234000,4,abdul
27,Shaggy,"Luv Me, Luv Me",0.869,0.776,1,-6.918,0,0.225,0.175,1.08e-06,0.165,0.771,96.905,audio_features,7a3y3gJtRWXugcxgi8TPNW,spotify:track:7a3y3gJtRWXugcxgi8TPNW,https://api.spotify.com/v1/tracks/7a3y3gJtRWXugcxgi8TPNW,https://api.spotify.com/v1/audio-analysis/7a3y3gJtRWXugcxgi8TPNW,356840,4,abdul
28,Meek Mill,Pullin Up (feat. The Weeknd),0.498,0.59,10,-6.194,0,0.0483,0.168,0,0.142,0.223,131.998,audio_features,1oxRy7LzzzV9g6oaWoFON5,spotify:track:1oxRy7LzzzV9g6oaWoFON5,https://api.spotify.com/v1/tracks/1oxRy7LzzzV9g6oaWoFON5,https://api.spotify.com/v1/audio-analysis/1oxRy7LzzzV9g6oaWoFON5,269107,4,abdul
29,The Weeknd,Less Than Zero,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,audio_features,2D4dV2KXDTszzJ3p3cFqhA,spotify:track:2D4dV2KXDTszzJ3p3cFqhA,https://api.spotify.com/v1/tracks/2D4dV2KXDTszzJ3p3cFqhA,https://api.spotify.com/v1/audio-analysis/2D4dV2KXDTszzJ3p3cFqhA,211814,4,abdul
30,Eminem,Superman,0.802,0.755,4,-3.138,0,0.0564,0.0215,0,0.295,0.58,130.027,audio_features,4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,350320,4,abdul
31,50 Cent,Still Think I'm Nothing (feat. Jeremih),0.694,0.72,3,-6.728,0,0.419,0.157,2.07e-05,0.352,0.329,89.119,audio_features,32aYDW8Qdnv1ur89TUlDnm,spotify:track:32aYDW8Qdnv1ur89TUlDnm,https://api.spotify.com/v1/tracks/32aYDW8Qdnv1ur89TUlDnm,https://api.spotify.com/v1/audio-analysis/32aYDW8Qdnv1ur89TUlDnm,191630,4,abdul
32,50 Cent,Too Rich For The Bitch,0.848,0.405,10,-7.615,0,0.293,0.265,0,0.131,0.314,128.019,audio_features,0rkzHjL6NnDnRic4qccG12,spotify:track:0rkzHjL6NnDnRic4qccG12,https://api.spotify.com/v1/tracks/0rkzHjL6NnDnRic4qccG12,https://api.spotify.com/v1/audio-analysis/0rkzHjL6NnDnRic4qccG12,181000,4,abdul
33,French Montana,Double G (feat. Pop Smoke),0.753,0.589,1,-6.472,1,0.345,0.141,0,0.169,0.383,143.204,audio_features,5EIG22IVqrvSWWceyryoho,spotify:track:5EIG22IVqrvSWWceyryoho,https://api.spotify.com/v1/tracks/5EIG22IVqrvSWWceyryoho,https://api.spotify.com/v1/audio-analysis/5EIG22IVqrvSWWceyryoho,157739,4,abdul
34,ArrDee,Oliver Twist,0.725,0.807,11,-4.332,1,0.315,0.352,0,0.462,0.848,140.045,audio_features,6mSzsSdu0CWIV70jEjWMhI,spotify:track:6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/tracks/6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/audio-analysis/6mSzsSdu0CWIV70jEjWMhI,174857,4,abdul
35,Chris Brown,Poppin' - Main,0.767,0.419,9,-3.011,0,0.0369,0.00895,0,0.0521,0.547,122.963,audio_features,7vGRXiYWFk6NjUnsNjQJQd,spotify:track:7vGRXiYWFk6NjUnsNjQJQd,https://api.spotify.com/v1/tracks/7vGRXiYWFk6NjUnsNjQJQd,https://api.spotify.com/v1/audio-analysis/7vGRXiYWFk6NjUnsNjQJQd,265333,4,abdul
36,Miguel,Adorn,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,audio_features,1GYjMhOZ4sLd3xGvelcsi3,spotify:track:1GYjMhOZ4sLd3xGvelcsi3,https://api.spotify.com/v1/tracks/1GYjMhOZ4sLd3xGvelcsi3,https://api.spotify.com/v1/audio-analysis/1GYjMhOZ4sLd3xGvelcsi3,193147,4,abdul
37,Joe,Somebody Gotta Be On Top,0.736,0.518,5,-5.664,0,0.0373,0.0298,8.17e-06,0.15,0.299,118.008,audio_features,6ULFbCM2KhUgHDNzbR8DZx,spotify:track:6ULFbCM2KhUgHDNzbR8DZx,https://api.spotify.com/v1/tracks/6ULFbCM2KhUgHDNzbR8DZx,https://api.spotify.com/v1/audio-analysis/6ULFbCM2KhUgHDNzbR8DZx,251600,4,abdul
